PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Joshua Farmer,2574373,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,270,0.00
Foley Fatukasi,2560722,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,271,0.00
Breiden Fehoko,2565030,DL,FA,Bye,,,,,,,,,,,,,,,,,,272,0.00
Viliami Fehoko Jr.,2569702,DL,IND,JAX,,,,,,,,,,,,,,,,,,273,0.00
Clelin Ferrell,2562263,DL,SF,CHI,,,,,,,,,,,,,,,,,,274,0.00
Michael Fletcher,2574438,DL,FA,Bye,,,,,,,,,,,,,,,,,,275,0.00
Jonathan Ford,2567592,DL,GB,BAL,,,,,,,,,,,,,,,,,,276,0.00
Trace Ford,2574422,DL,NYG,@LV,,,,,,,,,,,,,,,,,,277,0.00
Morgan Fox,2556529,DL,FA,Bye,,,,,,,,,,,,,,,,,,278,0.00
John Franklin-Myers,2560731,DL,DEN,@KC,,,,,,,,,,,,,,,,,,279,0.00
Josh Fuga,2574510,DL,LAC,HOU,,,,,,,,,,,,,,,,,,280,0.00
Amari Gainer,2573223,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,281,0.00
Bryce Ganious,2574654,DL,FA,Bye,,,,,,,,,,,,,,,,,,282,0.00
Jonathan Garvin,2563992,DL,CHI,@SF,,,,,,,,,,,,,,,,,,283,0.00
Ali Gaye,2571005,DL,TEN,NO,,,,,,,,,,,,,,,,,,284,0.00
Joe Gaziano,2565036,DL,FA,Bye,,,,,,,,,,,,,,,,,,285,0.00
Kevin Givens,2562655,DL,SF,CHI,,,,,,,,,,,,,,,,,,286,0.00
Eddie Goldman,2552489,DL,WAS,DAL,,,,,,,,,,,,,,,,,,287,0.00
Anthony Goodlow,2573716,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,288,0.00
Adam Gotsis,2555502,DL,TB,@MIA,,,,,,,,,,,,,,,,,,289,0.00
Brandon Graham,496788,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,290,0.00
Ta'Quon Graham,2565815,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,291,0.00
BJ Green II,2574214,DL,JAX,@IND,,,,,,,,,,,,,,,,,,292,0.00
Mike Greene,2569465,DL,FA,Bye,,,,,,,,,,,,,,,,,,293,0.00
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,294,0.00
Gabe Hall,2572738,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,295,0.00
Kyonte Hamilton,2574169,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,296,0.00
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,297,0.00
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,298,0.00
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,299,0.00
Jonathan Harris,2562945,DL,MIN,DET,,,,,,,,,,,,,,,,,,300,0.00
Marcus Harris,2572090,DL,KC,DEN,,,,,,,,,,,,,,,,,,301,0.00
Zach Harrison,2569555,DL,ATL,LAR,,,,,,,,,,,,,,,,,,302,0.00
Jared Harrison-Hunte,2573983,DL,CAR,SEA,,,,,,,,,,,,,,,,,,303,0.00
Jahfari Harvey,2574293,DL,LV,NYG,,,,,,,,,,,,,,,,,,304,0.00
Ahmed Hassanein,2574109,DL,DET,@MIN,,,,,,,,,,,,,,,,,,305,0.00
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,306,0.00
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,307,0.00
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,308,0.00
Jack Heflin,2566929,DL,LAR,@ATL,,,,,,,,,,,,,,,,,,309,0.00
Trey Hendrickson,2557943,DL,CIN,ARI,,,,,,,,,,,,,,,,,,310,0.00
Matt Henningsen,2567523,DL,DEN,@KC,,,,,,,,,,,,,,,,,,311,0.00
KJ Henry,2570374,DL,CLE,PIT,,,,,,,,,,,,,,,,,,312,0.00
Malik Herring,2566992,DL,KC,DEN,,,,,,,,,,,,,,,,,,313,0.00
Kurt Hinish,2568876,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,314,0.00
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,315,0.00
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,316,0.00
Timmy Horne,2568513,DL,TEN,NO,,,,,,,,,,,,,,,,,,317,0.00
Cam Horsley,2574153,DL,TEN,NO,,,,,,,,,,,,,,,,,,318,0.00
Dylan Horton,2569828,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,319,0.00
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,320,0.00
Alex Huntley,2574325,DL,MIA,TB,,,,,,,,,,,,,,,,,,321,0.00
Maurice Hurst,2560748,DL,CLE,PIT,,,,,,,,,,,,,,,,,,322,0.00
Nash Hutmacher,2574587,DL,TB,@MIA,,,,,,,,,,,,,,,,,,323,0.00
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,324,0.00
Tyrion Ingram-Dawkins,2574349,DL,MIN,DET,,,,,,,,,,,,,,,,,,325,0.00
Isaiah Iton,2573455,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,326,0.00
Coziah Izzard,2574248,DL,NO,@TEN,,,,,,,,,,,,,,,,,,327,0.00
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,328,0.00
Jordan Jackson,2567970,DL,DEN,@KC,,,,,,,,,,,,,,,,,,329,0.00
Landon Jackson,2573963,DL,BUF,PHI,,,,,,,,,,,,,,,,,,330,0.00
McKinnley Jackson,2571925,DL,CIN,ARI,,,,,,,,,,,,,,,,,,331,0.00
Tarron Jackson,2566400,DL,SF,CHI,,,,,,,,,,,,,,,,,,332,0.00
Javontae Jean-Baptiste,2572570,DL,WAS,DAL,,,,,,,,,,,,,,,,,,333,0.00
Jordan Jefferson,2572141,DL,CIN,ARI,,,,,,,,,,,,,,,,,,334,0.00
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,335,0.00
Kris Jenkins,2571928,DL,CIN,ARI,,,,,,,,,,,,,,,,,,336,0.00
Patrick Jenkins,2574624,DL,ATL,LAR,,,,,,,,,,,,,,,,,,337,0.00
Eric Johnson,2567703,DL,IND,JAX,,,,,,,,,,,,,,,,,,338,0.00
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,339,0.00
Kingsley Jonathan,2569339,DL,NYJ,NE,,,,,,,,,,,,,,,,,,340,0.00
Benito Jones,2564466,DL,MIA,TB,,,,,,,,,,,,,,,,,,341,0.00
DaQuan Jones,2543504,DL,BUF,PHI,,,,,,,,,,,,,,,,,,342,0.00
Jayson Jones,2573936,DL,TB,@MIA,,,,,,,,,,,,,,,,,,343,0.00
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,344,0.00
Sai'vion Jones,2574092,DL,DEN,@KC,,,,,,,,,,,,,,,,,,345,0.00
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,346,0.00
Calijah Kancey,2570356,DL,TB,@MIA,,,,,,,,,,,,,,,,,,347,0.00
Kyle Kennard,2574519,DL,LAC,HOU,,,,,,,,,,,,,,,,,,348,0.00
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,349,0.00
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,350,0.00
Jamree Kromah,2572962,DL,CHI,@SF,,,,,,,,,,,,,,,,,,351,0.00
Tyler Lacy,2569897,DL,DET,@MIN,,,,,,,,,,,,,,,,,,352,0.00
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,353,0.00
DeMarvin Leal,2568147,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,354,0.00
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,355,0.00
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,356,0.00
Eku Leota,2570789,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,357,0.00
Tyquan Lewis,2560791,DL,IND,JAX,,,,,,,,,,,,,,,,,,358,0.00
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,359,0.00
Zion Logue,2571805,DL,BUF,PHI,,,,,,,,,,,,,,,,,,360,0.00
Isaiahh Loudermilk,2566457,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,361,0.00
Fabien Lovett Sr.,2572829,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,362,0.00
Dean Lowry,2555274,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,363,0.00
Nate Lynn,2573136,DL,TEN,NO,,,,,,,,,,,,,,,,,,364,0.00
Treven Ma'ae,2574302,DL,LV,NYG,,,,,,,,,,,,,,,,,,365,0.00
Nnamdi Madubuike,2563563,DL,BAL,@GB,,,,,,,,,,,,,,,,,,366,0.00
T.J. Maguranyanga,2574613,DL,WAS,DAL,,,,,,,,,,,,,,,,,,367,0.00
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,368,0.00
Brodric Martin,2569735,DL,LV,NYG,,,,,,,,,,,,,,,,,,369,0.00
Jeremiah Martin,2570864,DL,CHI,@SF,,,,,,,,,,,,,,,,,,370,0.00
Nate Matlack,2574658,DL,FA,Bye,,,,,,,,,,,,,,,,,,371,0.00
Scott Matlock,2570284,DL,LAC,HOU,,,,,,,,,,,,,,,,,,372,0.00
Will McDonald IV,2570191,DL,NYJ,NE,,,,,,,,,,,,,,,,,,373,0.00
Braiden McGregor,2572705,DL,NYJ,NE,,,,,,,,,,,,,,,,,,374,0.00
Isaiah McGuire,2569669,DL,CLE,PIT,,,,,,,,,,,,,,,,,,375,0.00
Derrick McLendon,2573665,DL,MIA,TB,,,,,,,,,,,,,,,,,,376,0.00
TK McLendon Jr.,2571470,DL,FA,Bye,,,,,,,,,,,,,,,,,,377,0.00
Alim McNeill,2566061,DL,DET,@MIN,,,,,,,,,,,,,,,,,,378,0.00
Jordan Miller,2573097,DL,DEN,@KC,,,,,,,,,,,,,,,,,,379,0.00
Tre'Mon Morris-Brash,2573433,DL,FA,Bye,,,,,,,,,,,,,,,,,,380,0.00
Arron Mosby,2568564,DL,GB,BAL,,,,,,,,,,,,,,,,,,381,0.00
Eli Mostaert,2574226,DL,FA,Bye,,,,,,,,,,,,,,,,,,382,0.00
Fatorma Mulbah,2574445,DL,NYJ,NE,,,,,,,,,,,,,,,,,,383,0.00
PJ Mustipher,2570939,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,384,0.00
Haggai Ndubuisi,2568120,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,385,0.00
Garrett Nelson,2571117,DL,DEN,@KC,,,,,,,,,,,,,,,,,,386,0.00
Bilal Nichols,2560821,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,387,0.00
Derrick Nnadi,2560823,DL,KC,DEN,,,,,,,,,,,,,,,,,,388,0.00
Walter Nolen,2574485,DL,ARI,@CIN,,,,,,,,,,,,,,,,,,389,0.00
Omarr Norman-Lott,2574252,DL,KC,DEN,,,,,,,,,,,,,,,,,,390,0.00
Bill Norton,2574273,DL,LAR,@ATL,,,,,,,,,,,,,,,,,,391,0.00
Rakeem Nunez-Roches,2552674,DL,NYG,@LV,,,,,,,,,,,,,,,,,,392,0.00
Pat O'Connor,2558863,DL,DET,@MIN,,,,,,,,,,,,,,,,,,393,0.00
Devonte O'Malley,2574158,DL,FA,Bye,,,,,,,,,,,,,,,,,,394,0.00
Adedayo Odeleye,2568885,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,395,0.00
Dayo Odeyingbo,2565609,DL,CHI,@SF,,,,,,,,,,,,,,,,,,396,0.00
Emmanuel Ogbah,2555278,DL,JAX,@IND,,,,,,,,,,,,,,,,,,397,0.00
Ovie Oghoufo,2573506,DL,FA,Bye,,,,,,,,,,,,,,,,,,398,0.00
Basil Okoye,2571560,DL,BAL,@GB,,,,,,,,,,,,,,,,,,399,0.00
David Olajiga,2573740,DL,BAL,@GB,,,,,,,,,,,,,,,,,,400,0.00
Collin Oliver,2574135,DL,GB,BAL,,,,,,,,,,,,,,,,,,401,0.00
Ed Oliver,2562322,DL,BUF,PHI,,,,,,,,,,,,,,,,,,402,0.00
Levi Onwuzurike,2566067,DL,DET,@MIN,,,,,,,,,,,,,,,,,,403,0.00
Joseph Ossai,2565956,DL,CIN,ARI,,,,,,,,,,,,,,,,,,404,0.00
Esezi Otomewo,2567928,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,405,0.00
Joshua Paschal,2567559,DL,DET,@MIN,,,,,,,,,,,,,,,,,,406,0.00
Daron Payne,2560834,DL,WAS,DAL,,,,,,,,,,,,,,,,,,407,0.00
Aeneas Peebles,2573946,DL,BAL,@GB,,,,,,,,,,,,,,,,,,408,0.00
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,409,0.00
Kyle Peko,2556646,DL,LAC,HOU,,,,,,,,,,,,,,,,,,410,0.00
Wilfried Pene,2574379,DL,FA,Bye,,,,,,,,,,,,,,,,,,411,0.00
Jordan Phillips,2552492,DL,BUF,PHI,,,,,,,,,,,,,,,,,,412,0.00
Zacch Pickens,2569624,DL,KC,DEN,,,,,,,,,,,,,,,,,,413,0.00
Michael Pierce,2556650,DL,FA,Bye,,,,,,,,,,,,,,,,,,414,0.00
Brandon Pili,2571153,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,415,0.00
Norell Pollard,2573815,DL,FA,Bye,,,,,,,,,,,,,,,,,,416,0.00
Isaiah Raikes,2574159,DL,TEN,NO,,,,,,,,,,,,,,,,,,417,0.00
Keith Randolph Jr.,2572968,DL,FA,Bye,,,,,,,,,,,,,,,,,,418,0.00
C.J. Ravenell,2572866,DL,TEN,NO,,,,,,,,,,,,,,,,,,419,0.00
Jordon Riley,2570167,DL,GB,BAL,,,,,,,,,,,,,,,,,,420,0.00
Jahvaree Ritzie,2574383,DL,FA,Bye,,,,,,,,,,,,,,,,,,421,0.00
Elijah Roberts,2574596,DL,TB,@MIA,,,,,,,,,,,,,,,,,,422,0.00
Sam Roberts,2567946,DL,ATL,LAR,,,,,,,,,,,,,,,,,,423,0.00
Janarius Robinson,2566316,DL,KC,DEN,,,,,,,,,,,,,,,,,,424,0.00
Jereme Robinson,2574018,DL,FA,Bye,,,,,,,,,,,,,,,,,,425,0.00
Ty Robinson,2574473,DL,PHI,@BUF,,,,,,,,,,,,,,,,,,426,0.00
Casey Rogers,2573509,DL,NYG,@LV,,,,,,,,,,,,,,,,,,427,0.00
Justin Rogers,2571982,DL,FA,Bye,,,,,,,,,,,,,,,,,,428,0.00
Demeco Roland,2574574,DL,FA,Bye,,,,,,,,,,,,,,,,,,429,0.00
Keivie Rose,2574230,DL,JAX,@IND,,,,,,,,,,,,,,,,,,430,0.00
Jaquelin Roy,2570080,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,431,0.00
Kaimon Rucker,2573950,DL,BAL,@GB,,,,,,,,,,,,,,,,,,432,0.00
Tim Settle,2560871,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,433,0.00
Paris Shand,2573973,DL,FA,Bye,,,,,,,,,,,,,,,,,,434,0.00
Nesta Jade Silvera,2570035,DL,FA,Bye,,,,,,,,,,,,,,,,,,435,0.00
J.R. Singleton,2574575,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,436,0.00
Jacob Slade,2571071,DL,PIT,@CLE,,,,,,,,,,,,,,,,,,437,0.00
Chris Smith,2570960,DL,DET,@MIN,,,,,,,,,,,,,,,,,,438,0.00
Maason Smith,2572159,DL,JAX,@IND,,,,,,,,,,,,,,,,,,439,0.00
Mazi Smith,2569687,DL,NYJ,NE,,,,,,,,,,,,,,,,,,440,0.00
T.J. Smith,2565081,DL,FA,Bye,,,,,,,,,,,,,,,,,,441,0.00
Tim Smith,2574196,DL,IND,JAX,,,,,,,,,,,,,,,,,,442,0.00
Javon Solomon,2571871,DL,BUF,PHI,,,,,,,,,,,,,,,,,,443,0.00
Barryn Sorrell,2574137,DL,GB,BAL,,,,,,,,,,,,,,,,,,444,0.00
Nazir Stackhouse,2574138,DL,GB,BAL,,,,,,,,,,,,,,,,,,445,0.00
Ben Stille,2569041,DL,ATL,LAR,,,,,,,,,,,,,,,,,,446,0.00
Kentavius Street,2560885,DL,ATL,LAR,,,,,,,,,,,,,,,,,,447,0.00
Danny Striggow,2574234,DL,JAX,@IND,,,,,,,,,,,,,,,,,,448,0.00
Bradyn Swinson,2574385,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,449,0.00
Jacob Sykes,2571411,DL,FA,Bye,,,,,,,,,,,,,,,,,,450,0.00
Junior Tafuna,2574180,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,451,0.00
Taki Taimani,2573328,DL,MIN,DET,,,,,,,,,,,,,,,,,,452,0.00
Laki Tasi,2574311,DL,LV,NYG,,,,,,,,,,,,,,,,,,453,0.00
Darrell Taylor,2565198,DL,HOU,@LAC,,,,,,,,,,,,,,,,,,454,0.00
Da'Jon Terry,2574279,DL,FA,Bye,,,,,,,,,,,,,,,,,,455,0.00
Isaiah Thomas,2567475,DL,FA,Bye,,,,,,,,,,,,,,,,,,456,0.00
Omari Thomas,2574409,DL,FA,Bye,,,,,,,,,,,,,,,,,,457,0.00
Wy'Kevious Thomas,2574576,DL,SEA,@CAR,,,,,,,,,,,,,,,,,,458,0.00
Jay Toia,2574083,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,459,0.00
Khyiris Tonga,2565935,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,460,0.00
Casey Toohill,2564868,DL,FA,Bye,,,,,,,,,,,,,,,,,,461,0.00
Jay Tufele,2566172,DL,NYJ,NE,,,,,,,,,,,,,,,,,,462,0.00
JT Tuimoloau,2574201,DL,IND,JAX,,,,,,,,,,,,,,,,,,463,0.00
Marlon Tuipulotu,2566415,DL,KC,DEN,,,,,,,,,,,,,,,,,,464,0.00
Josh Tupou,2559003,DL,BAL,@GB,,,,,,,,,,,,,,,,,,465,0.00
Payton Turner,2566355,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,466,0.00
Shemar Turner,2574020,DL,CHI,@SF,,,,,,,,,,,,,,,,,,467,0.00
Isaac Ukwu,2573151,DL,FA,Bye,,,,,,,,,,,,,,,,,,468,0.00
Brent Urban,2543765,DL,BAL,@GB,,,,,,,,,,,,,,,,,,469,0.00
Sebastian Valdez,2574549,DL,SF,CHI,,,,,,,,,,,,,,,,,,470,0.00
DeMarcus Walker,2557894,DL,WAS,DAL,,,,,,,,,,,,,,,,,,471,0.00
Johnny Walker Jr.,2574102,DL,DEN,@KC,,,,,,,,,,,,,,,,,,472,0.00
Broderick Washington,2563593,DL,BAL,@GB,,,,,,,,,,,,,,,,,,473,0.00
Carlos Watkins,2557877,DL,TEN,NO,,,,,,,,,,,,,,,,,,474,0.00
Desmond Watson,2574601,DL,FA,Bye,,,,,,,,,,,,,,,,,,475,0.00
Tershawn Wharton,2564310,DL,CAR,SEA,,,,,,,,,,,,,,,,,,476,0.00
Tyrus Wheat,2570885,DL,DET,@MIN,,,,,,,,,,,,,,,,,,477,0.00
Christian Wilkins,2562782,DL,FA,Bye,,,,,,,,,,,,,,,,,,478,0.00
Kenny Willekes,2564580,DL,FA,Bye,,,,,,,,,,,,,,,,,,479,0.00
Alex Williams,2574360,DL,FA,Bye,,,,,,,,,,,,,,,,,,480,0.00
Chris Williams,2564154,DL,CHI,@SF,,,,,,,,,,,,,,,,,,481,0.00
Elijah Williams,2574361,DL,MIN,DET,,,,,,,,,,,,,,,,,,482,0.00
Kristian Williams,2574105,DL,FA,Bye,,,,,,,,,,,,,,,,,,483,0.00
Milton Williams,2566418,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,484,0.00
Mykel Williams,2574552,DL,SF,CHI,,,,,,,,,,,,,,,,,,485,0.00
Raequan Williams,2564883,DL,FA,Bye,,,,,,,,,,,,,,,,,,486,0.00
Perrion Winfrey,2567478,DL,DAL,@WAS,,,,,,,,,,,,,,,,,,487,0.00
Mekhi Wingo,2572024,DL,DET,@MIN,,,,,,,,,,,,,,,,,,488,0.00
Deatrich Wise,2558000,DL,WAS,DAL,,,,,,,,,,,,,,,,,,489,0.00
Chris Wormley,2557862,DL,IND,JAX,,,,,,,,,,,,,,,,,,490,0.00
Devonte Wyatt,2567640,DL,GB,BAL,,,,,,,,,,,,,,,,,,491,0.00
Cameron Young,2570338,DL,FA,Bye,,,,,,,,,,,,,,,,,,492,0.00
